bin name	MAG	prodigal_count	mag	domain	completion	redundancy	total_length	domain	phylum	class	order	family	genus	depth!d10	depth!d20	depth!d30	depth!d40	depth!d70	depth!d90	depth!d110	depth!d130	depth!d150	depth!d170	depth!d190	depth!d200	depth!d210	depth!d220	depth!d230	depth!d240	cluster_members	closest_cluster_member	furthest_cluster_member
s_SalMarWE160210MG_4_8867467_Bin_8_1_contigs	s_SalMarWE160210MG_4_8867467_Bin_8_1	3955	s_SalMarWE160210MG_4_8867467_Bin_8_1	BACTERIA	92.96	5.63	3934753	Bacteria	Proteobacteria	Gammaproteobacteria	21-64-14	21-64-14	unknown	0.889866912	0.034781294	0.011731969	0.025200779	0.037075801	0.037916339	0.000264284	0.000712841	0.000164875	0.000340256	0.00037016	0.001654405	0.000307928	0.000129314	4.44515E-05	0.005656658	1	0	0
s_SalMarWE160220MG_3_8859048_Bin_1_contigs	s_SalMarWE160220MG_3_8859048_Bin_1	4273	s_SalMarWE160220MG_3_8859048_Bin_1	BACTERIA	92.96	4.23	5095062	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	UBA1845	unknown	0.002664667	0.00321829	0.006652372	0.007733756	0.107630063	0.102736355	0.005569371	0.00451385	0.007666675	0.012261346	0.00629676	0.008663197	0.165157605	0.32685769	0.003445397	0.005041611	1	0	0
s_SalMarWE160220MG_3_8859048_Bin_2_1_contigs	s_SalMarWE160220MG_3_8859048_Bin_2_1	1616	s_SalMarWE160220MG_3_8859048_Bin_2_1	ARCHAEA	59.21	2.63	1463130	Archaea	Crenarchaeota	Bathyarchaeia	B26-1	BA1	unknown	0.058685706	0.012494918	0.105114107	0.080069312	0.208782327	0.219580814	0.086579439	0.080378856	0.102189197	0.102482577	0.123980141	0.118574836	0.252792566	0.251182613	0.106702239	0.204068042	1	0	0
s_SalMarWE160220MG_3_8859048_Bin_27_contigs	s_SalMarWE160220MG_3_8859048_Bin_27	2475	s_SalMarWE160220MG_3_8859048_Bin_27	BACTERIA	92.96	1.41	2726443	Bacteria	Planctomycetota	Phycisphaerae	SG8-4	SG8-4	Fen-1359	0.044884721	0.002024565	0.050790308	0.091220178	0.147326888	0.089500308	0.03825013	0.030614975	0.031352062	0.017529255	0.020421837	0.012215278	0.012588671	0.189149303	0.121797167	0.014840342	1	0	0
s_SalMarWE160220MG_3_8859048_Bin_3_contigs	s_SalMarWE160220MG_3_8859048_Bin_3	3840	s_SalMarWE160220MG_3_8859048_Bin_3	BACTERIA	91.55	7.04	3778944	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	unknown	0.001778061	0.000169724	0.000341873	0.002958855	0.000298229	0.000811442	6.78896E-05	5.81911E-05	0.000542309	0.000263476	0.000712033	3.39448E-05	0.021541207	0.420749808	0.240346948	0.053054102	1	0	0
s_SalMarWE160220MG_3_8859048_Bin_38_1_contigs	s_SalMarWE160220MG_3_8859048_Bin_38_1	1699	s_SalMarWE160220MG_3_8859048_Bin_38_1	BACTERIA	91.55	0	1802396	Bacteria	Actinobacteriota	UBA1414	UBA1414	UBA1414	20-14-0-20-35-9	0.015036737	0.001062795	0.00793096	0.008251819	0.052684751	0.090815265	0.017332052	0.031067572	0.069792929	0.093967282	0.201523798	0.03787997	0.448789828	0.214350891	0.0468713	0.024792634	4	100	99.47
s_SalMarWE160220MG_3_8859048_Bin_44_contigs	s_SalMarWE160220MG_3_8859048_Bin_44	2402	s_SalMarWE160220MG_3_8859048_Bin_44	BACTERIA	92.96	0	2273220	Bacteria	Bipolaricaulota	Bipolaricaulia	UBA7950	UBA7950	UBA9294	0.758519942	0.00060939	1.552113751	0.032502952	0.644408847	0.56677952	0.395565193	0.936201561	1.813280175	1.70763669	3.37120091	1.400863006	2.33874241	1.288403083	0.491038978	1.934072737	5	99.98	96.76
s_SalMarWE160220MG_4_8859082_Bin_11_contigs	s_SalMarWE160220MG_4_8859082_Bin_11	3960	s_SalMarWE160220MG_4_8859082_Bin_11	BACTERIA	97.18	4.23	4473617	Bacteria	Gemmatimonadota	Gemmatimonadetes	SG8-23	UBA6960	unknown	0.21145346	2.967406529	0.049804292	0.017447626	0.048941124	0.097752127	0.001005413	0.001544488	0.000884989	0.000991673	0.00295643	0.00278509	0.00107411	0.000687786	0.000131738	0.022667043	2	99.78	99.78
s_SalMarWE160220MG_4_8859082_Bin_22_contigs	s_SalMarWE160220MG_4_8859082_Bin_22	2027	s_SalMarWE160220MG_4_8859082_Bin_22	BACTERIA	94.37	0	1908506	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales	Mariprofundaceae	unknown	0.297281264	0.760220415	0.036784038	0.043415396	0.074819992	0.070565577	0.000894688	0.001156548	0.000789621	0.00086236	0.007454116	0.003573094	0.000955304	0.000641718	5.73829E-05	0.021116897	2	99.6	99.6
s_SalMarWE160220MG_4_8859082_Bin_7_contigs	s_SalMarWE160220MG_4_8859082_Bin_7	2576	s_SalMarWE160220MG_4_8859082_Bin_7	BACTERIA	83.1	0	2605581	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	UBA11858	unknown	0.013010556	0.486192145	0.294426668	0.232812011	0.011016703	0.024540472	0.000189121	0.000264284	0.000166491	0.000291764	0.001076535	0.0018508	0.000821949	0.000530185	0.000276408	0.005170924	3	99.25	98.89
s_SalMarWE160230MG_3_8858993_Bin_30_contigs	s_SalMarWE160230MG_3_8858993_Bin_30	2587	s_SalMarWE160230MG_3_8858993_Bin_30	BACTERIA	88.73	1.41	2459953	Bacteria	Aerophobota	Aerophobia	Aerophobales	Aerophobaceae	unknown	0.487825537	0.000134971	0.259400486	0.003469643	0.415591007	0.531952157	0.3289655	0.441615352	0.421442444	0.267012203	0.472011302	0.357055628	0.353509205	0.243793153	0.15272896	0.493082131	1	0	0
s_SalMarWE160230MG_3_8858993_Bin_31_1_contigs	s_SalMarWE160230MG_3_8858993_Bin_31_1	1487	s_SalMarWE160230MG_3_8858993_Bin_31_1	BACTERIA	95.77	2.82	1361068	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	UBA5760	unknown	0.165623942	0.077400604	1.123125055	0.424503133	2.029799491	2.151532001	0.829285955	1.498618366	0.923471454	2.281698986	1.902724717	3.788065656	3.518192391	1.143184814	0.46608551	2.17852054	5	99.15	95.17
s_SalMarWE160230MG_3_8858993_Bin_6_3_contigs	s_SalMarWE160230MG_3_8858993_Bin_6_3	1099	s_SalMarWE160230MG_3_8858993_Bin_6_3	BACTERIA	80.28	2.82	1062637	Bacteria	Chloroflexota	Dehalococcoidia	GIF9	AB-539-J10	RBG-13-51-36	0.135552892	0.000850236	0.087533126	0.100314151	0.362441536	0.321037773	0.166093511	0.101252482	0.202704592	0.305972749	0.482530956	0.111998435	0.139438763	0.159289196	0.259476458	0.097605033	2	97.48	97.48
s_SalMarWE160230MG_4_8867466_Bin_26_contigs	s_SalMarWE160230MG_4_8867466_Bin_26	3056	s_SalMarWE160230MG_4_8867466_Bin_26	BACTERIA	61.97	2.82	3263816	Bacteria	Gemmatimonadota	Gemmatimonadetes	unknown	unknown	unknown	0.067951019	0.047572826	0.264339454	0.298287485	0.067083002	0.023364528	0.000291764	0.00024812	0.000880948	0.000231956	0.00045583	0.00076295	0.000117999	7.67799E-05	5.09172E-05	0.001111288	1	0	0
s_SalMarWE160230MG_4_8867466_Bin_30_contigs	s_SalMarWE160230MG_4_8867466_Bin_30	2922	s_SalMarWE160230MG_4_8867466_Bin_30	BACTERIA	94.37	7.04	3045200	Bacteria	Desulfobacterota	Desulfobacteria	C00003060	S7086C20	unknown	0.024683525	0.66662895	1.637986815	0.934667579	0.281563206	0.269530584	0.038195979	0.011756215	0.007483211	0.007482403	0.007229434	0.024757881	0.00636465	0.011326247	0.001067645	0.011325439	3	99.64	99.09
s_SalMarWE160230MG_4_8867466_Bin_33_contigs	s_SalMarWE160230MG_4_8867466_Bin_33	1856	s_SalMarWE160230MG_4_8867466_Bin_33	BACTERIA	87.32	2.82	1885985	Bacteria	WOR-3_B	UBA3072	UBA3072	UBA3072	unknown	0.143582453	0.123405504	0.287611846	0.49360181	0.309681622	0.590017966	0.138989399	0.096826727	0.064955795	0.020720066	0.016742867	0.107204137	0.017446818	0.041655924	0.001769171	0.014142857	1	0	0
s_SalMarWE160230MG_4_8867466_Bin_34_1_contigs	s_SalMarWE160230MG_4_8867466_Bin_34_1	1642	s_SalMarWE160230MG_4_8867466_Bin_34_1	ARCHAEA	88.16	7.89	1530263	Archaea	Thermoplasmatota	E2	DHVEG-1	DHVEG-1	unknown	0.010787172	0.180929004	0.178171394	0.185820288	0.113654457	0.106578583	0.00602601	0.00524043	0.003933555	0.003345179	0.00415258	0.016500405	0.002840048	0.003256276	0.001846759	0.004487179	1	0	0
s_SalMarWE160230MG_4_8867466_Bin_37_1_contigs	s_SalMarWE160230MG_4_8867466_Bin_37_1	1522	s_SalMarWE160230MG_4_8867466_Bin_37_1	BACTERIA	90.14	4.23	1331491	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	RBG-16-60-22	RBG-16-60-22	0.042157014	0.055751906	0.697460525	0.531291042	0.14151182	0.145137448	0.0486138	0.02096657	0.01574392	0.005020597	0.003472876	0.012594328	0.001807965	0.011061963	0.000122848	0.004993926	3	99.54	99.05
s_SalMarWE160230MG_4_8867466_Bin_41_contigs	s_SalMarWE160230MG_4_8867466_Bin_41	1572	s_SalMarWE160230MG_4_8867466_Bin_41	BACTERIA	90.14	2.82	1573954	Bacteria	Omnitrophota	koll11	UBA1572	UBA1572	unknown	0.002215302	0.006240185	0.221747624	0.266096502	0.159094417	0.123579269	0.002533737	0.001712596	0.002181357	0.002482819	0.00216196	0.004734491	0.002333301	0.002341383	0.00459063	0.003762215	1	0	0
s_SalMarWE160230MG_4_8867466_Bin_57_1_contigs	s_SalMarWE160230MG_4_8867466_Bin_57_1	1204	s_SalMarWE160230MG_4_8867466_Bin_57_1	ARCHAEA	76.32	3.95	1094857	Archaea	Aenigmarchaeota	Aenigmarchaeia	unknown	unknown	unknown	0.000203669	0.017875169	0.27989587	0.224251457	0.060748256	0.029368716	0.000533418	0.000164067	0.000238422	0.000442899	0.00101107	0.000278024	0.000300654	0.000258627	0.000276408	0.001135534	1	0	0
s_SalMarWE160240MG_3_8859104_Bin_16_contigs	s_SalMarWE160240MG_3_8859104_Bin_16	2908	s_SalMarWE160240MG_3_8859104_Bin_16	BACTERIA	61.97	1.41	2578479	Bacteria	Methylomirabilota	Methylomirabilia	Methylomirabilales	CSP1-5	unknown	0.000135779	3.4753E-05	0.000125272	6.46568E-05	0.000243271	0.000186696	0.000118807	0.000261052	0.000352379	0.000434817	0.001403052	0.000173765	0.000736279	0.004601137	0.110801477	0.374150875	1	0	0
s_SalMarWE160240MG_3_8859104_Bin_18_1_contigs	s_SalMarWE160240MG_3_8859104_Bin_18_1	3983	s_SalMarWE160240MG_3_8859104_Bin_18_1	BACTERIA	100	8.45	4032159	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	0.306962805	0.117644587	0.059662023	0.346850367	0.052578067	0.140548435	0.005829615	0.001516201	0.011462835	0.00159783	0.007056477	0.004344126	0.026855184	0.497219355	1.070597097	1.049142369	2	99.85	99.85
s_SalMarWE160240MG_3_8859104_Bin_30_1_contigs	s_SalMarWE160240MG_3_8859104_Bin_30_1	1460	s_SalMarWE160240MG_3_8859104_Bin_30_1	BACTERIA	90.14	2.82	1455029	Bacteria	Chloroflexota	Dehalococcoidia	GIF9	AB-539-J10	RBG-13-51-36	0.487878878	0.002316328	0.227580471	0.307615839	1.027812104	0.859011091	0.415371982	0.337350673	0.392978923	0.279858693	0.243059299	0.292026286	0.398097313	0.25226238	0.232889599	0.680426702	3	99.67	95.15
s_SalMarWE160240MG_3_8859104_Bin_34_contigs	s_SalMarWE160240MG_3_8859104_Bin_34	2691	s_SalMarWE160240MG_3_8859104_Bin_34	BACTERIA	95.77	1.41	2668276	Bacteria	Bipolaricaulota	Bipolaricaulia	UBA7950	UBA7950	UBA9294	0.380692522	0.00222096	0.566330963	0.057365092	0.83352663	0.963824544	0.447625198	0.57010611	0.567792206	0.545469461	0.804124778	0.740231778	1.089672457	0.613082648	0.254475258	1.426926953	1	0	0
s_SalMarWE160240MG_3_8859104_Bin_4_1_contigs	s_SalMarWE160240MG_3_8859104_Bin_4_1	2872	s_SalMarWE160240MG_3_8859104_Bin_4_1	BACTERIA	80.28	5.63	2618591	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	Methyloceanibacter	0.788064847	0.398971796	1.410048307	2.949247678	0.539874226	0.363388758	0.299115091	0.004741765	0.335756884	0.006860082	0.028132963	0.010890623	0.11907835	0.364445896	0.462620716	0.632482908	1	0	0
s_SalMarWE160240MG_3_8859104_Bin_44_contigs	s_SalMarWE160240MG_3_8859104_Bin_44	1814	s_SalMarWE160240MG_3_8859104_Bin_44	BACTERIA	94.37	1.41	1711559	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	UBA2162	unknown	0.016108423	0.00267679	0.029078568	0.017915579	0.255196181	0.098734102	0.04552159	0.150327769	0.114643705	0.151606357	0.158291057	0.055291226	0.138959495	0.036107566	0.022215254	0.219173477	3	99.94	99.41
s_SalMarWE160240MG_3_8859104_Bin_6_1_contigs	s_SalMarWE160240MG_3_8859104_Bin_6_1	2399	s_SalMarWE160240MG_3_8859104_Bin_6_1	BACTERIA	69.01	5.63	2560707	Bacteria	Caldatribacteriota	JS1	SB-45	34-128	34-128	0.094821559	0.035904706	0.298045022	0.137251748	0.262558969	0.259820755	0.113019204	0.136264116	0.284265051	0.185263432	0.278488778	0.087174281	0.370239141	0.246790802	0.161686345	0.475073608	1	0	0
s_SalMarWE160240MG_4_8859167_Bin_13_1_contigs	s_SalMarWE160240MG_4_8859167_Bin_13_1	2392	s_SalMarWE160240MG_4_8859167_Bin_13_1	BACTERIA	92.96	4.23	2220397	Bacteria	Actinobacteriota	Acidimicrobiia	UBA5794	UBA4744	BMS3Bbin01	1.253266985	2.016900468	0.402477809	0.470406198	0.112689454	0.161510156	0.003495506	0.002095687	0.000452597	0.002468272	0.003158483	0.00372827	0.001469325	0.000884181	0.000683745	0.023572237	6	99.47	99.18
s_SalMarWE160240MG_4_8859167_Bin_2_1_contigs	s_SalMarWE160240MG_4_8859167_Bin_2_1	4325	s_SalMarWE160240MG_4_8859167_Bin_2_1	BACTERIA	69.01	4.23	4602165	Bacteria	Chloroflexota	Anaerolineae	unknown	unknown	unknown	0.013809067	0.01469244	0.111949135	0.518543962	0.147968606	0.636119043	0.027521149	0.044990596	0.011727928	0.016128628	0.033760526	0.029513385	0.012901448	0.007055669	0.001071686	0.006496388	2	98.99	98.99
s_SalMarWE160240MG_4_8859167_Bin_20_1_contigs	s_SalMarWE160240MG_4_8859167_Bin_20_1	2359	s_SalMarWE160240MG_4_8859167_Bin_20_1	BACTERIA	95.77	1.41	2724289	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	vadinHA17	LD21	0.043142221	0.280371906	0.704817656	0.852357911	0.287985239	0.413356308	0.057016753	0.043281233	0.031521786	0.019573217	0.022060077	0.054986531	0.035184591	0.035251672	0.006595797	0.047988245	3	99.33	99.3
s_SalMarWE160240MG_4_8859167_Bin_32_contigs	s_SalMarWE160240MG_4_8859167_Bin_32	2902	s_SalMarWE160240MG_4_8859167_Bin_32	BACTERIA	88.73	1.41	3090634	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	unknown	unknown	0.00431988	0.009995935	0.136197843	1.028823982	0.252992194	0.508513274	0.004060444	0.004475864	0.003352453	0.001268081	0.005694644	0.023234406	0.005084446	0.007264995	0.003991747	0.020730573	4	99.74	99.3
s_SalMarWE160270MG_2_8859120_Bin_12_1_contigs	s_SalMarWE160270MG_2_8859120_Bin_12_1	2043	s_SalMarWE160270MG_2_8859120_Bin_12_1	BACTERIA	91.55	2.82	2004593	Bacteria	Actinobacteriota	Acidimicrobiia	UBA5794	UBA11373	unknown	0.033342682	0.000896304	0.033412188	0.317475994	0.384087002	0.319388218	0.011954226	0.01760846	0.002072249	0.006210282	0.002394725	0.061158019	0.000167299	0.002777816	5.89993E-05	0.001214739	1	0	0
s_SalMarWE160270MG_2_8859120_Bin_25_contigs	s_SalMarWE160270MG_2_8859120_Bin_25	2965	s_SalMarWE160270MG_2_8859120_Bin_25	BACTERIA	91.55	2.82	3150038	Bacteria	Chloroflexota	Anaerolineae	unknown	unknown	unknown	0.004611643	0.000129314	0.004628616	0.012386618	0.333555322	0.125863269	0.021252676	0.009080233	0.024913865	0.047863781	0.015643702	0.034477408	0.008358502	0.005507948	0.004235018	0.003196468	1	0	0
s_SalMarWE160270MG_2_8859120_Bin_31_contigs	s_SalMarWE160270MG_2_8859120_Bin_31	2302	s_SalMarWE160270MG_2_8859120_Bin_31	BACTERIA	84.51	2.82	2290481	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	UBA5211	3.79858E-05	0.000324092	0.000335407	0.000512405	0.148666091	0.117398083	0.003081703	0.003012197	0.017990743	0.022449634	0.018075605	0.001729568	0.010850212	0.008111998	0.00964598	0.00140386	1	0	0
s_SalMarWE160270MG_2_8859120_Bin_33_contigs	s_SalMarWE160270MG_2_8859120_Bin_33	3198	s_SalMarWE160270MG_2_8859120_Bin_33	BACTERIA	92.96	0	3672539	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	Aminicenantaceae	unknown	0.001542064	0.008659156	0.076762119	0.162876838	0.796832304	0.661531573	0.189498449	0.186263187	0.00298795	0.004605986	0.005752835	0.168742014	0.025469105	0.056790455	0.036013814	0.030234308	2	99.35	99.35
s_SalMarWE160270MG_2_8859120_Bin_49_2_contigs	s_SalMarWE160270MG_2_8859120_Bin_49_2	665	s_SalMarWE160270MG_2_8859120_Bin_49_2	BACTERIA	76.06	0	626812	Bacteria	Patescibacteria	Paceibacteria	Portnoybacterales	UBA2143	unknown	0.006240994	6.46568E-05	0.016863291	0.008832921	0.09181502	0.054820848	0.007628689	0.009060028	0.032705813	0.019928829	0.011099949	0.031074846	0.005488551	0.00968639	0.007994	0.051080455	2	99.86	99.86
s_SalMarWE160290MG_2_8859005_Bin_11_1_contigs	s_SalMarWE160290MG_2_8859005_Bin_11_1	3066	s_SalMarWE160290MG_2_8859005_Bin_11_1	BACTERIA	98.59	1.41	3652752	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	unknown	0.0015752	0.002108619	0.003831721	0.004683574	0.170932262	0.32867212	0.00284813	0.004000637	0.031229214	0.00992562	0.011828954	0.008356886	0.032190175	0.002250863	0.005107884	0.001336778	1	0	0
s_SalMarWE160290MG_2_8859005_Bin_11_2_contigs	s_SalMarWE160290MG_2_8859005_Bin_11_2	3088	s_SalMarWE160290MG_2_8859005_Bin_11_2	BACTERIA	98.59	4.23	3728792	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA10428	unknown	0.000320859	0.000585144	0.000847812	0.000636869	0.423916373	0.329654094	0.000378242	0.006404252	0.010825158	0.077755408	0.028440891	0.000145478	0.000990057	0.001573584	0.000142245	0.000441282	2	99.58	99.58
s_SalMarWE160290MG_2_8859005_Bin_2_1_contigs	s_SalMarWE160290MG_2_8859005_Bin_2_1	3263	s_SalMarWE160290MG_2_8859005_Bin_2_1	BACTERIA	92.96	4.23	3599691	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA10428	UBA10428	0.00254586	0.269367326	0.300832537	0.195688526	0.11330531	0.304850954	0.00322718	0.036190812	0.03406118	0.053750779	0.08402873	0.0063598	0.040935001	0.044340796	0.013060665	0.015722099	1	0	0
s_SalMarWE160290MG_2_8859005_Bin_29_contigs	s_SalMarWE160290MG_2_8859005_Bin_29	2057	s_SalMarWE160290MG_2_8859005_Bin_29	BACTERIA	77.46	4.23	2092388	Bacteria	WOR-3_B	UBA3072	UBA3072	UBA3072	unknown	0.005052117	0.000636061	0.002212069	0.003888296	0.084217043	0.506676214	0.007100928	0.009386545	0.012237908	0.013800177	0.012492494	0.002237932	0.005979942	0.005647768	0.001900909	0.001748157	1	0	0
s_SalMarWE160290MG_2_8859005_Bin_46_2_contigs	s_SalMarWE160290MG_2_8859005_Bin_46_2	466	s_SalMarWE160290MG_2_8859005_Bin_46_2	BACTERIA	78.87	5.63	432557	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	unknown	unknown	0.001454777	8.08209E-06	0.002729323	0.000280449	0.033032329	0.038730206	0.005067473	0.009687199	0.001775636	0.005211335	0.007297323	0.0039675	0.004873503	0.008384365	0.002388259	0.001972031	1	0	0
s_SalMarWE160310MG_2_8859006_Bin_10_contigs	s_SalMarWE160310MG_2_8859006_Bin_10	4518	s_SalMarWE160310MG_2_8859006_Bin_10	BACTERIA	88.73	5.63	4646788	Bacteria	Desulfobacterota	Desulfarculia	Desulfarculales	Desulfarculaceae	Desulfocarbo	0.649009984	0.191193265	0.079786439	0.009481913	0.007991575	0.008124122	0.000570596	0.000629595	0.000263476	0.000353188	0.000904386	0.001618844	0.000990057	0.003074429	0.00223874	0.00742502	1	0	0
s_SalMarWE160310MG_2_8859006_Bin_16_1_contigs	s_SalMarWE160310MG_2_8859006_Bin_16_1	3234	s_SalMarWE160310MG_2_8859006_Bin_16_1	BACTERIA	92.96	1.41	3543504	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	BMS3ABIN03	0.587074468	0.040113861	0.151639493	0.044098333	0.006355759	0.013915751	0.001632583	0.000742745	5.89993E-05	0.000798511	0.000121231	0.000161642	0.000599691	0.000406529	0.000182655	0.001662487	1	0	0
s_SalMarWE160310MG_2_8859006_Bin_18_contigs	s_SalMarWE160310MG_2_8859006_Bin_18	5197	s_SalMarWE160310MG_2_8859006_Bin_18	BACTERIA	90.14	1.41	5632682	Bacteria	Myxococcota	UBA9160	UBA9160	UBA6930	unknown	0.406832441	0.004065294	0.00394487	0.008217066	0.001451544	0.008130587	0.000657074	0.000512405	7.11224E-05	0.000470378	7.83963E-05	8.56702E-05	0.000354804	0.000588376	0.000852661	0.00144912	1	0	0
s_SalMarWE160310MG_2_8859006_Bin_19_contigs	s_SalMarWE160310MG_2_8859006_Bin_19	3219	s_SalMarWE160310MG_2_8859006_Bin_19	BACTERIA	67.61	4.23	3166349	Bacteria	Proteobacteria	Gammaproteobacteria	Thiohalobacterales	Thiohalobacteraceae	UBA9214	0.616346198	0.021737602	0.018458696	0.16110201	0.012192648	0.023995739	0.002249247	0.002429478	0.000196395	0.002224192	0.000551199	0.000687786	0.001726335	0.012691313	0.000626362	0.007573731	1	0	0
s_SalMarWE160310MG_2_8859006_Bin_22_1_contigs	s_SalMarWE160310MG_2_8859006_Bin_22_1	2551	s_SalMarWE160310MG_2_8859006_Bin_22_1	BACTERIA	85.92	2.82	2818440	Bacteria	Desulfobacterota	Desulfobacteria	C00003060	C00003060	unknown	0.212420078	0.079046119	0.017642404	0.003845461	0.001862115	0.005021405	0.000619897	0.000278024	6.62732E-05	0.00030712	9.69851E-05	0.000217408	0.00033864	0.000288531	0.000120423	0.000438858	1	0	0
s_SalMarWE160310MG_2_8859006_Bin_24_2_contigs	s_SalMarWE160310MG_2_8859006_Bin_24_2	1905	s_SalMarWE160310MG_2_8859006_Bin_24_2	ARCHAEA	76.32	1.32	1731356	Archaea	Crenarchaeota	Bathyarchaeia	B26-1	UBA233	SG8-32-3	0.113420884	0.033655459	0.022423772	0.018196028	0.01858316	0.01933237	0.006339595	0.002115892	0.001684309	0.002036688	0.00315525	0.00383657	0.009532022	0.017692513	0.0142455	0.026329848	1	0	0
s_SalMarWE160310MG_2_8859006_Bin_26_contigs	s_SalMarWE160310MG_2_8859006_Bin_26	3853	s_SalMarWE160310MG_2_8859006_Bin_26	BACTERIA	80.28	1.41	4347175	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	10-Feb	unknown	0.441680009	0.019795475	0.264644958	0.477801315	0.00340337	0.011589724	0.002079523	0.001039357	8.72866E-05	0.001653597	0.000227107	0.001946168	0.002819843	0.004420906	0.003903652	0.008908893	1	0	0
s_SalMarWE160310MG_2_8859006_Bin_28_contigs	s_SalMarWE160310MG_2_8859006_Bin_28	4107	s_SalMarWE160310MG_2_8859006_Bin_28	BACTERIA	97.18	5.63	4161792	Bacteria	Actinobacteriota	Acidimicrobiia	UBA5794	UBA5794	unknown	0.44979524	0.030151062	0.051414245	0.027563984	0.021787711	0.016459186	0.001551762	0.002821459	0.000179423	0.002718008	0.00068617	0.002621832	0.001582474	0.000683745	0.000535035	0.015373761	1	0	0
s_SalMarWE160310MG_2_8859006_Bin_7_1_contigs	s_SalMarWE160310MG_2_8859006_Bin_7_1	4425	s_SalMarWE160310MG_2_8859006_Bin_7_1	BACTERIA	97.18	5.63	4925677	Bacteria	Gemmatimonadota	Gemmatimonadetes	SG8-23	UBA6960	unknown	1.079023489	0.929511203	0.019637874	0.084169359	0.033355613	0.061895106	0.002567681	0.00210781	0.000617472	0.00232441	0.00173765	0.001007837	0.00117352	0.001079768	0.00071769	0.014312581	3	99.68	99.63
s_SalMarWE160320MG_2_8859049_Bin_15_contigs	s_SalMarWE160320MG_2_8859049_Bin_15	3331	s_SalMarWE160320MG_2_8859049_Bin_15	BACTERIA	85.92	1.41	3353413	Bacteria	Spirochaetota	unknown	unknown	unknown	unknown	0.028141045	0.789990002	2.05202606	1.717469367	0.846409489	0.555055633	0.025174917	0.020247264	0.020717642	0.02154444	0.027399917	0.036145552	0.023609415	0.026445422	0.016207833	0.047711838	18	99.7	98.95
s_SalMarWE160320MG_2_8859049_Bin_16_1_contigs	s_SalMarWE160320MG_2_8859049_Bin_16_1	1611	s_SalMarWE160320MG_2_8859049_Bin_16_1	ARCHAEA	84.21	3.95	1412579	Archaea	Crenarchaeota	Bathyarchaeia	B26-1	BA1	BIN-L-1	0.245496051	0.350762101	0.389107599	0.210229022	0.168417922	0.198906008	0.039864124	0.027930911	0.036063923	0.034860499	0.039056723	0.049697608	0.089275626	0.097352872	0.07644126	0.11176163	1	0	0
s_SalMarWE160320MG_2_8859049_Bin_16_2_contigs	s_SalMarWE160320MG_2_8859049_Bin_16_2	1979	s_SalMarWE160320MG_2_8859049_Bin_16_2	ARCHAEA	84.21	2.63	1838593	Archaea	Crenarchaeota	Bathyarchaeia	B26-1	BA1	BIN-L-2	0.063038722	0.231266715	0.328078894	0.165390369	0.268594677	0.284936673	0.064905686	0.042655679	0.05438684	0.053527713	0.066268327	0.078507043	0.087406238	0.06819429	0.030151871	0.100884747	1	0	0
s_SalMarWE160320MG_2_8859049_Bin_17_contigs	s_SalMarWE160320MG_2_8859049_Bin_17	2416	s_SalMarWE160320MG_2_8859049_Bin_17	BACTERIA	87.32	7.04	2281476	Bacteria	Proteobacteria	Gammaproteobacteria	Thiohalobacterales	Thiohalobacteraceae	UBA9214	0.967574636	0.219365022	0.030046803	0.084293823	0.030574564	0.122547993	0.005508756	0.00080336	0.004442727	0.001204232	0.001528324	0.002026989	0.001446695	0.000564938	0.000198011	0.022091598	2	99.08	99.08
s_SalMarWE160320MG_2_8859049_Bin_2_contigs	s_SalMarWE160320MG_2_8859049_Bin_2	3409	s_SalMarWE160320MG_2_8859049_Bin_2	BACTERIA	71.83	1.41	3782395	Bacteria	Calditrichota	Calditrichia	Calditrichales	unknown	unknown	0.31512168	0.319078674	0.106443612	0.081430337	0.007684456	0.017697363	0.001371531	0.000758909	6.46568E-05	0.001052289	0.000229531	0.000297421	0.000790429	0.000620705	0.000318435	0.001670569	1	0	0
